con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,vulnerability_indicator
74.16498091524545,5.295227569317532,1.4363314900576294,0
99.90906516394575,5.1634446145427395,1.741213959862827,1
71.87554249334403,6.21794246219961,1.828077993296504,0
68.83894308476184,5.622994604357276,1.9762525718455255,0
93.32438239323348,5.695064881337402,1.8093001724997249,1
86.52642434115995,6.026062343955749,1.5861861350502506,1
100.0,4.894815887409342,1.560185445718584,1
67.92525231628308,5.739474636176921,1.8697063443798636,0
71.37839951511006,4.901708458189614,1.6917938728297406,0
100.0,6.259002971264625,1.3398947526211755,1
68.8787054750133,5.900986388091369,1.7580431275239945,0
66.07662479559224,6.478581159974395,1.7126422421017513,0
75.70351313402139,5.536550031619566,1.7312725797009956,0
98.10649779341436,6.051732766242279,1.342460641887018,1
74.07423574247477,5.027302119776133,1.6281925534861434,1
100.0,5.861388241127354,1.978999053809103,1
94.17425070143597,6.450642795523345,1.4728349081280152,1
88.61529252828464,6.451426935039823,1.7101717159652372,1
65.91252472140496,4.406596405906948,1.425754620020452,1
93.66914253251784,6.262796790197178,2.0561487832064977,1
74.42504393359506,6.681413580956536,1.1244184707857294,0
84.3075338806672,6.014594092556356,1.741206939401585,0
66.59836036265783,6.460896657955019,1.6280329684651484,0
79.73112697360878,5.840963169581073,1.9560419704625085,0
58.60089254612025,5.696883460671665,1.8538915877962296,0
83.07698364263703,4.305061612741992,1.6789337083859803,1
95.41800881213078,5.997244993644838,1.797359658850837,1
64.81161566964992,5.2507900211768925,2.0578179025840537,0
68.44915055565878,6.27737724061054,1.3945596856569715,0
68.00825782415455,6.245000411822248,1.8651229159565048,0
92.69351672892034,5.591641582862764,1.7391129103747505,1
84.6774253611886,5.917485613187204,1.934731227195206,0
99.73419160154388,7.321196052979603,1.8744715234065643,1
67.35078854780839,4.882791216613663,1.904850838999126,0
67.65103129491794,5.617830811205503,1.9693719021580527,0
70.97708235259778,4.600239668911689,1.7530608687771858,1
