con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,coverage,density,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,cap_govt_effectiveness__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.5620503917101152,0.89975100785297,0.8999665195632407,0.678,0.9549295774647888,80.16018037391513,6.645110433669756,1.978968444773893,"['>', '<', '<']",,,False
0.5620503917101152,0.8999568493290853,0.8999669483244979,0.678,0.9549295774647888,80.16018037391513,6.6456995329277975,1.9789684588195169,"['>', '<', '<']",,,False
0.5620503917101152,0.8999568493290853,0.8999672311846253,0.678,0.9549295774647888,80.16018037391513,6.6456995329277975,1.978968468085622,"['>', '<', '<']",,,False
0.565361523964515,0.8992783523200498,0.8992369445430685,0.674,0.9573863636363636,80.35526302828524,6.643337187983107,1.9781292916153543,"['>', '<', '<']",,,False
0.5647020623392776,0.8999722635394626,0.8992899772217827,0.674,0.9573863636363636,80.33011955853998,6.645707789838663,1.9781962445445191,"['>', '<', '<']",,,False
0.5647020623392776,0.8999676415741523,0.8992899772217827,0.674,0.9573863636363636,80.33011955853998,6.645705313996264,1.9781962445445191,"['>', '<', '<']",,,False
0.565361523964515,0.8992954495554674,0.8992369445430685,0.674,0.9573863636363636,80.35526302828524,6.643401331099702,1.9781292916153543,"['>', '<', '<']",,,False
0.5703447944873111,0.8990796050438787,0.8999800344912614,0.668,0.9597701149425288,80.60183128750859,6.642591554586992,1.9789688875041695,"['>', '<', '<']",,,False
0.5703447944873111,0.8993963264779076,0.8999871471507072,0.668,0.9597701149425288,80.60183128750859,6.643779787618542,1.9789691205050168,"['>', '<', '<']",,,False
0.5704599800049034,0.899989989997317,0.8999090213026374,0.668,0.9597701149425288,80.6056295468961,6.645717285348253,1.978966561210714,"['>', '<', '<']",,,False
0.5703288811304257,0.898573950479594,0.899487542779209,0.668,0.9597701149425288,80.60130654222428,6.64117502581146,1.9784456679772495,"['>', '<', '<']",,,False
0.5703447944873111,0.8993243341026089,0.8996266122876202,0.668,0.9597701149425288,80.60183128750859,6.643509696272777,1.9786212410610804,"['>', '<', '<']",,,False
0.5726690249251489,0.8989810126385509,0.8997843576572152,0.666,0.96242774566474,80.74529932250444,6.6422216688133,1.9788203921281708,"['>', '<', '<']",,,False
0.5728888921659442,0.8981166520766095,0.8994593446210878,0.666,0.96242774566474,80.75845470911617,6.640135626057481,1.9784100682427268,"['>', '<', '<']",,,False
0.5726690249251489,0.8999338791926,0.8997650922282171,0.666,0.96242774566474,80.74529932250444,6.645687228543409,1.978796069824747,"['>', '<', '<']",,,False
0.5697531632211187,0.8751498055792186,0.899986138759797,0.656,0.9647058823529412,80.58232215947116,6.546065673852011,1.9789690874715309,"['>', '<', '<']",,,False
0.5697531632211187,0.8751498055792186,0.8999950633752329,0.656,0.9647058823529412,80.58232215947116,6.546065673852011,1.9789693798295405,"['>', '<', '<']",,,False
