iso_alpha_3,year,policy_flow_raw_stock,policy_flow_jur_stock,policy_flow_jur_nlp_stock
SWE,2012,554,541.2,244.275
SWE,2013,615,599.3,268.725
SWE,2014,677,658.4,293.425
SWE,2015,744,721.75,319.375
SWE,2016,813,787.85,346.075
SWE,2017,883,854.95,373.525
SWE,2018,959,927.3,403.53749999999997
SWE,2019,1035,999.65,433.55
SWE,2020,1118,1078.25,465.1875
SWE,2021,1225,1178.6,505.5125
SWE,2022,1337,1284.7,547.525
SWE,2023,1455,1396.8,592.0375
SWE,2024,1576,1511.1499999999999,637.425
SWE,2025,1698,1626.5,683.0625
SWE,2026,1820,1741.85,728.7
SWE,2027,1942,1857.2,774.3375
SWE,2028,2064,1972.55,819.975
SWE,2029,2186,2087.9,865.6125
SWE,2030,2308,2203.25,911.25
SWZ,2000,1,1.0,0.75
SWZ,2001,2,2.0,1.5
SWZ,2002,3,3.0,2.25
SWZ,2003,4,4.0,3.0
SWZ,2004,5,5.0,3.75
SWZ,2005,6,6.0,4.5
SWZ,2006,7,7.0,5.25
SWZ,2007,9,9.0,6.75
SWZ,2008,13,12.25,9.25
SWZ,2009,17,15.5,11.75
SWZ,2010,21,18.75,14.25
SWZ,2011,25,22.0,16.75
SWZ,2012,29,25.25,19.25
SWZ,2013,33,28.5,21.75
SWZ,2014,37,31.75,24.25
SWZ,2015,41,35.0,26.75
SWZ,2016,48,40.5,31.1875
SWZ,2017,55,46.0,35.625
SWZ,2018,62,51.5,40.0625
SWZ,2019,70,57.25,44.6875
SWZ,2020,78,63.0,49.3125
SWZ,2021,89,71.75,55.1875
SWZ,2022,99,79.5,60.8125
SWZ,2023,109,87.25,66.4375
SWZ,2024,119,95.0,72.0625
SWZ,2025,129,102.75,77.6875
SWZ,2026,139,110.5,83.3125
SWZ,2027,149,118.25,88.9375
SWZ,2028,159,126.0,94.5625
SWZ,2029,169,133.75,100.1875
SWZ,2030,179,141.5,105.8125
SYC,1999,1,1.0,0.25
SYC,2007,2,2.0,1.0
SYC,2008,4,4.0,2.25
SYC,2009,6,6.0,3.5
SYC,2010,10,10.0,5.75
SYC,2011,13,13.0,7.75
SYC,2012,18,17.25,10.6875
SYC,2013,23,21.5,13.625
SYC,2014,28,25.75,16.5625
SYC,2015,33,30.0,19.5
SYC,2016,38,34.25,22.4375
SYC,2017,43,38.5,25.375
SYC,2018,48,42.75,28.3125
SYC,2019,55,47.5,31.6875
SYC,2020,62,52.25,35.0625
SYC,2021,71,59.0,38.9375
SYC,2022,79,64.75,42.5625
SYC,2023,87,70.5,46.1875
SYC,2024,95,76.25,49.8125
SYC,2025,103,82.0,53.4375
SYC,2026,111,87.75,57.0625
SYC,2027,119,93.5,60.6875
SYC,2028,127,99.25,64.3125
SYC,2029,135,105.0,67.9375
SYC,2030,143,110.75,71.5625
SYR,1971,1,0.25,0.1875
SYR,1972,2,0.5,0.375
SYR,1973,3,0.75,0.5625
SYR,1974,4,1.0,0.75
SYR,1975,5,1.25,0.9375
SYR,1976,6,1.5,1.125
SYR,1977,7,1.75,1.3125
SYR,1978,8,2.0,1.5
SYR,1979,9,2.25,1.6875
SYR,1980,10,2.5,1.875
SYR,1981,11,2.75,2.0625
SYR,1982,12,3.0,2.25
SYR,1983,13,3.25,2.4375
SYR,1984,14,3.5,2.625
SYR,1985,15,3.75,2.8125
SYR,1986,16,4.0,3.0
SYR,1987,17,4.25,3.1875
SYR,1988,18,4.5,3.375
SYR,1989,19,4.75,3.5625
SYR,1990,20,5.0,3.75
SYR,1991,21,5.25,3.9375
SYR,1992,22,5.5,4.125
SYR,1993,23,5.75,4.3125
SYR,1994,24,6.0,4.5
SYR,1995,25,6.25,4.6875
SYR,1996,26,6.5,4.875
SYR,1997,27,6.75,5.0625
SYR,1998,30,7.5,5.6875
SYR,1999,33,8.25,6.3125
SYR,2000,36,9.0,6.9375
SYR,2001,39,9.75,7.5625
SYR,2002,42,10.5,8.1875
SYR,2003,45,11.25,8.8125
SYR,2004,48,12.0,9.4375
SYR,2005,51,12.75,10.0625
SYR,2006,54,13.5,10.6875
SYR,2007,58,14.5,11.5625
SYR,2008,62,15.5,12.4375
SYR,2009,67,17.5,14.0625
SYR,2010,72,19.5,15.6875
SYR,2011,77,21.5,17.3125
SYR,2012,82,23.5,18.9375
SYR,2013,87,25.5,20.5625
SYR,2014,92,27.5,22.1875
SYR,2015,97,29.5,23.8125
SYR,2016,102,31.5,25.4375
SYR,2017,107,33.5,27.0625
SYR,2018,112,35.5,28.6875
SYR,2019,117,37.5,30.3125
SYR,2020,122,39.5,31.9375
SYR,2021,128,42.5,33.8125
SYR,2022,134,45.5,35.6875
SYR,2023,140,48.5,37.5625
SYR,2024,146,51.5,39.4375
SYR,2025,152,54.5,41.3125
SYR,2026,158,57.5,43.1875
SYR,2027,164,60.5,45.0625
SYR,2028,170,63.5,46.9375
SYR,2029,176,66.5,48.8125
SYR,2030,182,69.5,50.6875
TCD,1971,1,0.25,0.1875
TCD,1972,2,0.5,0.375
TCD,1973,3,0.75,0.5625
TCD,1974,4,1.0,0.75
TCD,1975,5,1.25,0.9375
TCD,1976,6,1.5,1.125
TCD,1977,7,1.75,1.3125
TCD,1978,8,2.0,1.5
TCD,1979,9,2.25,1.6875
TCD,1980,10,2.5,1.875
TCD,1981,11,2.75,2.0625
TCD,1982,12,3.0,2.25
TCD,1983,13,3.25,2.4375
TCD,1984,14,3.5,2.625
TCD,1985,15,3.75,2.8125
TCD,1986,16,4.0,3.0
TCD,1987,17,4.25,3.1875
TCD,1988,18,4.5,3.375
TCD,1989,19,4.75,3.5625
TCD,1990,20,5.0,3.75
TCD,1991,21,5.25,3.9375
TCD,1992,22,5.5,4.125
TCD,1993,23,5.75,4.3125
TCD,1994,24,6.0,4.5
TCD,1995,25,6.25,4.6875
TCD,1996,26,6.5,4.875
TCD,1997,27,6.75,5.0625
TCD,1998,28,7.0,5.25
TCD,1999,29,7.25,5.4375
TCD,2000,31,8.5,6.375
TCD,2001,33,9.75,7.3125
TCD,2002,35,11.0,8.25
TCD,2003,37,12.25,9.1875
TCD,2004,39,13.5,10.125
TCD,2005,41,14.75,11.0625
TCD,2006,43,16.0,12.0
TCD,2007,45,17.25,12.9375
TCD,2008,47,18.5,13.875
TCD,2009,49,19.75,14.8125
TCD,2010,51,21.0,15.75
TCD,2011,53,22.25,16.6875
TCD,2012,55,23.5,17.625
TCD,2013,57,24.75,18.5625
TCD,2014,59,26.0,19.5
TCD,2015,61,27.25,20.4375
TCD,2016,63,28.5,21.375
TCD,2017,65,29.75,22.3125
TCD,2018,67,31.0,23.25
TCD,2019,71,32.75,24.625
TCD,2020,75,34.5,26.0
TCD,2021,81,38.25,27.875
TCD,2022,86,41.0,29.5
TCD,2023,91,43.75,31.125
TCD,2024,96,46.5,32.75
TCD,2025,101,49.25,34.375
TCD,2026,106,52.0,36.0
TCD,2027,111,54.75,37.625
TCD,2028,116,57.5,39.25
TCD,2029,121,60.25,40.875
TCD,2030,126,63.0,42.5
TGO,1971,1,0.25,0.1875
TGO,1972,2,0.5,0.375
TGO,1973,3,0.75,0.5625
TGO,1974,4,1.0,0.75
TGO,1975,5,1.25,0.9375
TGO,1976,6,1.5,1.125
TGO,1977,7,1.75,1.3125
TGO,1978,8,2.0,1.5
TGO,1979,9,2.25,1.6875
TGO,1980,10,2.5,1.875
TGO,1981,11,2.75,2.0625
TGO,1982,12,3.0,2.25
TGO,1983,13,3.25,2.4375
TGO,1984,14,3.5,2.625
TGO,1985,15,3.75,2.8125
TGO,1986,16,4.0,3.0
TGO,1987,17,4.25,3.1875
TGO,1988,18,4.5,3.375
TGO,1989,19,4.75,3.5625
TGO,1990,20,5.0,3.75
TGO,1991,21,5.25,3.9375
TGO,1992,22,5.5,4.125
TGO,1993,24,6.75,5.0625
TGO,1994,26,8.0,6.0
TGO,1995,28,9.25,6.9375
TGO,1996,30,10.5,7.875
TGO,1997,32,11.75,8.8125
TGO,1998,34,13.0,9.75
TGO,1999,36,14.25,10.6875
TGO,2000,39,16.5,12.375
TGO,2001,42,18.75,14.0625
TGO,2002,45,21.0,15.75
TGO,2003,48,23.25,17.4375
TGO,2004,51,25.5,19.125
TGO,2005,54,27.75,20.8125
TGO,2006,57,30.0,22.5
TGO,2007,60,32.25,24.1875
TGO,2008,63,34.5,25.875
TGO,2009,66,36.75,27.5625
TGO,2010,69,39.0,29.25
TGO,2011,72,41.25,30.9375
TGO,2012,75,43.5,32.625
TGO,2013,78,45.75,34.3125
TGO,2014,81,48.0,36.0
TGO,2015,84,50.25,37.6875
TGO,2016,87,52.5,39.375
TGO,2017,90,54.75,41.0625
TGO,2018,93,57.0,42.75
TGO,2019,98,59.75,44.875
TGO,2020,103,62.5,47.0
TGO,2021,110,67.25,49.625
TGO,2022,116,71.0,52.0
TGO,2023,122,74.75,54.375
TGO,2024,128,78.5,56.75
TGO,2025,134,82.25,59.125
TGO,2026,140,86.0,61.5
TGO,2027,146,89.75,63.875
TGO,2028,152,93.5,66.25
TGO,2029,158,97.25,68.625
TGO,2030,164,101.0,71.0
THA,1971,1,1.0,0.5
THA,1972,2,2.0,1.0
THA,1973,3,3.0,1.5
THA,1974,4,4.0,2.0
THA,1975,5,5.0,2.5
THA,1976,6,6.0,3.0
THA,1977,7,7.0,3.5
THA,1978,8,8.0,4.0
THA,1979,9,9.0,4.5
THA,1980,10,10.0,5.0
THA,1981,11,11.0,5.5
THA,1982,12,12.0,6.0
THA,1983,13,13.0,6.5
THA,1984,14,14.0,7.0
THA,1985,15,15.0,7.5
THA,1986,16,16.0,8.0
THA,1987,17,17.0,8.5
THA,1988,18,18.0,9.0
THA,1989,20,20.0,10.25
THA,1990,22,22.0,11.5
THA,1991,24,24.0,12.75
THA,1992,29,29.0,16.0
THA,1993,33,33.0,19.0
THA,1994,38,38.0,22.25
THA,1995,43,43.0,25.5
THA,1996,49,49.0,29.25
THA,1997,55,55.0,33.0
THA,1998,61,61.0,36.75
THA,1999,67,67.0,40.5
THA,2000,73,73.0,44.25
THA,2001,79,79.0,48.0
THA,2002,85,85.0,51.75
THA,2003,92,92.0,56.5
THA,2004,100,100.0,61.5
THA,2005,109,109.0,67.5
THA,2006,118,118.0,73.5
THA,2007,131,129.5,81.5
THA,2008,146,142.25,89.5
THA,2009,161,155.0,98.0
THA,2010,178,168.25,106.875
THA,2011,196,181.75,115.8125
THA,2012,216,197.25,125.75
THA,2013,238,214.75,136.9375
THA,2014,261,233.25,148.875
THA,2015,286,253.75,161.8125
THA,2016,311,274.25,174.75
THA,2017,336,294.75,187.6875
THA,2018,362,316.25,200.875
THA,2019,388,337.75,214.8125
THA,2020,414,359.25,228.75
THA,2021,444,384.75,243.9375
THA,2022,478,413.5,262.375
THA,2023,515,445.25,281.8125
THA,2024,553,478.0,302.75
THA,2025,591,510.75,323.6875
THA,2026,629,543.5,344.625
THA,2027,667,576.25,365.5625
THA,2028,705,609.0,386.5
THA,2029,743,641.75,407.4375
THA,2030,781,674.5,428.375
TJK,1971,1,0.25,0.1875
TJK,1972,2,0.5,0.375
TJK,1973,3,0.75,0.5625
TJK,1974,4,1.0,0.75
TJK,1975,5,1.25,0.9375
TJK,1976,6,1.5,1.125
TJK,1977,7,1.75,1.3125
TJK,1978,8,2.0,1.5
TJK,1979,9,2.25,1.6875
TJK,1980,10,2.5,1.875
TJK,1981,11,2.75,2.0625
TJK,1982,12,3.0,2.25
TJK,1983,13,3.25,2.4375
TJK,1984,14,3.5,2.625
TJK,1985,15,3.75,2.8125
TJK,1986,16,4.0,3.0
TJK,1987,17,4.25,3.1875
TJK,1988,18,4.5,3.375
TJK,1989,19,4.75,3.5625
TJK,1990,20,5.0,3.75
TJK,1991,21,5.25,3.9375
TJK,1992,22,5.5,4.125
TJK,1993,23,5.75,4.3125
TJK,1994,24,6.0,4.5
TJK,1995,25,6.25,4.6875
TJK,1996,26,6.5,4.875
TJK,1997,27,6.75,5.0625
TJK,1998,28,7.0,5.25
TJK,1999,29,7.25,5.4375
TJK,2000,30,7.5,5.625
TJK,2001,31,7.75,5.8125
TJK,2002,33,8.25,6.25
TJK,2003,35,8.75,6.6875
TJK,2004,37,9.25,7.125
TJK,2005,39,9.75,7.5625
TJK,2006,41,10.25,8.0
TJK,2007,43,10.75,8.4375
TJK,2008,45,11.25,8.875
TJK,2009,47,11.75,9.3125
TJK,2010,49,12.25,9.75
TJK,2011,51,12.75,10.1875
TJK,2012,54,13.5,10.875
TJK,2013,57,14.25,11.5625
TJK,2014,60,15.0,12.25
TJK,2015,63,15.75,12.9375
TJK,2016,66,16.5,13.625
TJK,2017,69,17.25,14.3125
TJK,2018,72,18.0,15.0
TJK,2019,76,19.0,15.9375
TJK,2020,80,20.0,16.875
TJK,2021,86,23.0,18.3125
TJK,2022,91,25.0,19.5
TJK,2023,96,27.0,20.6875
TJK,2024,101,29.0,21.875
TJK,2025,106,31.0,23.0625
TJK,2026,111,33.0,24.25
TJK,2027,116,35.0,25.4375
TJK,2028,121,37.0,26.625
TJK,2029,126,39.0,27.8125
TJK,2030,131,41.0,29.0
TKM,1993,1,0.25,0.25
TKM,1994,2,0.5,0.5
TKM,1995,4,1.0,1.0
TKM,1996,8,2.75,1.9375
TKM,1997,11,3.5,2.625
TKM,1998,14,4.25,3.3125
TKM,1999,17,5.0,4.0
TKM,2000,21,6.0,4.9375
TKM,2001,25,7.0,5.875
TKM,2002,29,8.0,6.8125
TKM,2003,33,9.0,7.75
TKM,2004,37,10.0,8.6875
TKM,2005,41,11.0,9.625
TKM,2006,45,12.0,10.5625
TKM,2007,49,13.0,11.5
TKM,2008,54,15.0,12.6875
TKM,2009,59,17.0,13.875
TKM,2010,64,19.0,15.0625
TKM,2011,69,21.0,16.25
TKM,2012,74,23.0,17.4375
TKM,2013,79,25.0,18.625
TKM,2014,84,27.0,19.8125
TKM,2015,90,29.25,21.25
TKM,2016,97,32.5,23.1875
TKM,2017,104,35.75,25.125
TKM,2018,111,39.0,27.0625
TKM,2019,118,42.25,29.0
TKM,2020,126,45.9,31.0375
TKM,2021,136,51.55,33.575
TKM,2022,145,56.2,35.8625
TKM,2023,154,60.85,38.15
TKM,2024,163,65.5,40.4375
TKM,2025,172,70.15,42.725
TKM,2026,181,74.8,45.0125
TKM,2027,190,79.45,47.3
TKM,2028,199,84.10000000000001,49.5875
TKM,2029,208,88.75,51.875
TKM,2030,217,93.4,54.1625
TLS,1971,1,0.25,0.1875
TLS,1972,2,0.5,0.375
TLS,1973,3,0.75,0.5625
TLS,1974,4,1.0,0.75
TLS,1975,5,1.25,0.9375
TLS,1976,6,1.5,1.125
TLS,1977,7,1.75,1.3125
TLS,1978,8,2.0,1.5
TLS,1979,9,2.25,1.6875
TLS,1980,10,2.5,1.875
TLS,1981,11,2.75,2.0625
TLS,1982,12,3.0,2.25
TLS,1983,13,3.25,2.4375
TLS,1984,14,3.5,2.625
TLS,1985,15,3.75,2.8125
TLS,1986,16,4.0,3.0
TLS,1987,17,4.25,3.1875
TLS,1988,18,4.5,3.375
TLS,1989,19,4.75,3.5625
TLS,1990,20,5.0,3.75
TLS,1991,21,5.25,3.9375
TLS,1992,22,5.5,4.125
TLS,1993,23,5.75,4.3125
TLS,1994,24,6.0,4.5
TLS,1995,25,6.25,4.6875
TLS,1996,26,6.5,4.875
TLS,1997,27,6.75,5.0625
TLS,1998,28,7.0,5.25
TLS,1999,29,7.25,5.4375
TLS,2000,30,7.5,5.625
TLS,2001,31,7.75,5.8125
TLS,2002,32,8.0,6.0
TLS,2003,33,8.25,6.1875
TLS,2004,34,8.5,6.375
TLS,2005,35,8.75,6.5625
TLS,2006,36,9.0,6.75
TLS,2007,37,9.25,6.9375
TLS,2008,38,9.5,7.125
TLS,2009,39,9.75,7.3125
TLS,2010,40,10.0,7.5
TLS,2011,41,10.25,7.6875
TLS,2012,42,10.5,7.875
TLS,2013,43,10.75,8.0625
TLS,2014,44,11.0,8.25
TLS,2015,45,11.25,8.4375
TLS,2016,46,11.5,8.625
TLS,2017,47,11.75,8.8125
TLS,2018,48,12.0,9.0
TLS,2019,50,12.5,9.4375
TLS,2020,52,13.0,9.875
TLS,2021,56,15.5,10.8125
TLS,2022,59,17.0,11.5
TLS,2023,62,18.5,12.1875
TLS,2024,65,20.0,12.875
TLS,2025,68,21.5,13.5625
TLS,2026,71,23.0,14.25
TLS,2027,74,24.5,14.9375
TLS,2028,77,26.0,15.625
TLS,2029,80,27.5,16.3125
TLS,2030,83,29.0,17.0
TON,2003,1,0.25,0.25
TON,2004,2,0.5,0.5
TON,2005,3,0.75,0.75
TON,2006,4,1.0,1.0
TON,2007,5,1.25,1.25
TON,2008,6,1.5,1.5
TON,2009,7,1.75,1.75
TON,2010,8,2.0,2.0
TON,2011,9,2.25,2.25
TON,2012,10,2.5,2.5
TON,2013,11,2.75,2.75
TON,2014,12,3.0,3.0
TON,2015,13,3.25,3.25
TON,2016,14,3.5,3.5
TON,2017,15,3.75,3.75
TON,2018,16,4.0,4.0
TON,2019,17,4.25,4.25
TON,2020,19,4.75,4.6875
TON,2021,23,7.25,5.625
TON,2022,26,8.75,6.3125
TON,2023,29,10.25,7.0
TON,2024,32,11.75,7.6875
TON,2025,35,13.25,8.375
TON,2026,38,14.75,9.0625
TON,2027,41,16.25,9.75
TON,2028,44,17.75,10.4375
TON,2029,47,19.25,11.125
TON,2030,50,20.75,11.8125
TTO,1989,1,1.0,0.75
TTO,1990,2,2.0,1.5
TTO,1991,3,3.0,2.25
TTO,1992,4,4.0,3.0
TTO,1993,5,5.0,3.75
TTO,1994,6,6.0,4.5
TTO,1995,7,7.0,5.25
TTO,1996,8,8.0,6.0
TTO,1997,9,9.0,6.75
TTO,1998,10,10.0,7.5
TTO,1999,11,11.0,8.25
TTO,2000,12,12.0,9.0
TTO,2001,13,13.0,9.75
TTO,2002,14,14.0,10.5
TTO,2003,15,15.0,11.25
TTO,2004,16,16.0,12.0
TTO,2005,18,18.0,13.5
TTO,2006,20,20.0,15.0
TTO,2007,22,22.0,16.5
TTO,2008,24,24.0,18.0
TTO,2009,26,26.0,19.5
TTO,2010,28,28.0,21.0
TTO,2011,30,30.0,22.5
TTO,2012,32,32.0,24.0
TTO,2013,34,34.0,25.5
TTO,2014,36,36.0,27.0
TTO,2015,38,38.0,28.5
TTO,2016,40,40.0,30.0
TTO,2017,42,42.0,31.5
TTO,2018,44,44.0,33.0
TTO,2019,47,46.25,34.75
TTO,2020,50,48.5,36.5
TTO,2021,54,51.75,38.5
TTO,2022,58,55.0,40.5
TTO,2023,62,58.25,42.5
TTO,2024,66,61.5,44.5
TTO,2025,70,64.75,46.5
TTO,2026,74,68.0,48.5
TTO,2027,78,71.25,50.5
TTO,2028,82,74.5,52.5
TTO,2029,86,77.75,54.5
TTO,2030,90,81.0,56.5
TUN,1989,1,1.0,0.75
TUN,1990,2,2.0,1.5
TUN,1991,3,3.0,2.25
TUN,1992,4,4.0,3.0
TUN,1993,5,5.0,3.75
TUN,1994,6,6.0,4.5
TUN,1995,8,8.0,6.0
TUN,1996,9,9.0,6.75
TUN,1997,10,10.0,7.5
TUN,1998,14,11.75,8.9375
TUN,1999,18,13.5,10.375
TUN,2000,22,15.25,11.8125
TUN,2001,26,17.0,13.25
TUN,2002,30,18.75,14.6875
TUN,2003,34,20.5,16.125
TUN,2004,40,24.25,18.0625
TUN,2005,49,29.5,21.875
TUN,2006,59,35.75,26.4375
TUN,2007,72,44.25,32.5
TUN,2008,87,54.75,39.0625
TUN,2009,105,68.25,48.375
TUN,2010,123,81.75,58.1875
TUN,2011,142,96.25,68.25
TUN,2012,161,110.75,78.3125
TUN,2013,180,125.25,88.375
TUN,2014,199,139.75,98.4375
TUN,2015,219,155.25,108.75
TUN,2016,239,170.75,119.0625
TUN,2017,260,187.25,130.125
TUN,2018,281,203.75,141.1875
TUN,2019,303,220.5,152.4375
TUN,2020,325,237.25,163.6875
TUN,2021,350,256.25,175.625
TUN,2022,374,274.25,187.3125
TUN,2023,399,293.25,199.25
TUN,2024,424,312.25,211.1875
TUN,2025,449,331.25,223.125
TUN,2026,474,350.25,235.0625
TUN,2027,499,369.25,247.0
TUN,2028,524,388.25,258.9375
TUN,2029,549,407.25,270.875
TUN,2030,574,426.25,282.8125
TUR,1983,1,1.0,0.25
TUR,1984,3,3.0,1.25
TUR,1985,4,4.0,1.5
TUR,1986,5,5.0,1.75
TUR,1987,6,6.0,2.0
TUR,1988,7,7.0,2.25
TUR,1989,8,8.0,2.5
TUR,1990,9,9.0,2.75
TUR,1991,10,10.0,3.0
TUR,1992,12,11.25,3.3125
TUR,1993,14,12.5,3.625
TUR,1994,16,13.75,3.9375
TUR,1995,19,16.0,4.75
TUR,1996,22,18.25,5.5625
TUR,1997,27,21.75,6.875
TUR,1998,32,25.25,8.1875
TUR,1999,37,28.75,9.5
TUR,2000,45,34.5,12.5625
TUR,2001,56,42.5,16.1875
TUR,2002,68,51.5,20.3125
TUR,2003,81,60.75,24.625
TUR,2004,94,70.0,28.9375
TUR,2005,111,81.75,34.4375
TUR,2006,129,93.75,40.1875
TUR,2007,153,110.25,48.125
TUR,2008,181,129.25,57.3125
TUR,2009,213,152.25,68.5
TUR,2010,251,179.0,81.0625
TUR,2011,292,208.75,96.125
TUR,2012,336,241.5,112.1875
TUR,2013,383,275.75,129.25
TUR,2014,430,310.0,146.8125
TUR,2015,480,346.5,165.0625
TUR,2016,535,387.25,185.0
TUR,2017,597,433.5,207.3125
TUR,2018,662,482.75,231.125
TUR,2019,732,537.0,257.4375
TUR,2020,807,596.25,285.5
TUR,2021,886,659.5,315.3125
TUR,2022,971,728.75,348.125
TUR,2023,1068,809.25,384.375
TUR,2024,1172,896.75,423.375
TUR,2025,1276,984.25,462.375
TUR,2026,1380,1071.75,501.375
TUR,2027,1484,1159.25,540.375
TUR,2028,1588,1246.75,579.375
TUR,2029,1692,1334.25,618.375
TUR,2030,1796,1421.75,657.375
TUV,1971,1,0.25,0.1875
TUV,1972,2,0.5,0.375
TUV,1973,3,0.75,0.5625
TUV,1974,4,1.0,0.75
TUV,1975,5,1.25,0.9375
TUV,1976,6,1.5,1.125
TUV,1977,7,1.75,1.3125
TUV,1978,8,2.0,1.5
TUV,1979,9,2.25,1.6875
TUV,1980,10,2.5,1.875
TUV,1981,11,2.75,2.0625
TUV,1982,12,3.0,2.25
TUV,1983,13,3.25,2.4375
TUV,1984,14,3.5,2.625
TUV,1985,15,3.75,2.8125
TUV,1986,16,4.0,3.0
TUV,1987,17,4.25,3.1875
TUV,1988,18,4.5,3.375
TUV,1989,19,4.75,3.5625
TUV,1990,20,5.0,3.75
TUV,1991,21,5.25,3.9375
TUV,1992,22,5.5,4.125
TUV,1993,23,5.75,4.3125
TUV,1994,24,6.0,4.5
TUV,1995,25,6.25,4.6875
TUV,1996,26,6.5,4.875
TUV,1997,27,6.75,5.0625
TUV,1998,28,7.0,5.25
TUV,1999,29,7.25,5.4375
TUV,2000,30,7.5,5.625
TUV,2001,31,7.75,5.8125
TUV,2002,32,8.0,6.0
TUV,2003,34,8.5,6.4375
TUV,2004,36,9.0,6.875
TUV,2005,38,9.5,7.3125
TUV,2006,40,10.0,7.75
TUV,2007,42,10.5,8.1875
TUV,2008,44,11.0,8.625
TUV,2009,46,11.5,9.0625
TUV,2010,48,12.0,9.5
TUV,2011,50,12.5,9.9375
TUV,2012,52,13.0,10.375
TUV,2013,54,13.5,10.8125
TUV,2014,56,14.0,11.25
TUV,2015,58,14.5,11.6875
TUV,2016,60,15.0,12.125
TUV,2017,62,15.5,12.5625
TUV,2018,64,16.0,13.0
TUV,2019,66,16.5,13.4375
TUV,2020,69,17.25,14.0625
TUV,2021,74,20.0,15.1875
TUV,2022,78,21.75,16.0625
TUV,2023,82,23.5,16.9375
TUV,2024,86,25.25,17.8125
TUV,2025,90,27.0,18.6875
TUV,2026,94,28.75,19.5625
TUV,2027,98,30.5,20.4375
TUV,2028,102,32.25,21.3125
TUV,2029,106,34.0,22.1875
TUV,2030,110,35.75,23.0625
TWN,2001,1,1.0,0.5
TWN,2002,4,4.0,1.75
TWN,2003,8,8.0,3.5
TWN,2004,12,12.0,5.25
TWN,2005,16,16.0,7.0
TWN,2006,21,21.0,9.5
TWN,2007,26,26.0,12.0
TWN,2008,31,31.0,14.5
TWN,2009,38,38.0,18.0
TWN,2010,45,45.0,21.5
TWN,2011,53,53.0,25.5
TWN,2012,61,61.0,30.0
TWN,2013,71,70.25,35.0
TWN,2014,82,79.75,40.25
TWN,2015,93,89.25,45.5
TWN,2016,105,99.75,51.25
TWN,2017,119,112.25,58.25
TWN,2018,135,126.0,66.4375
TWN,2019,151,139.75,74.625
TWN,2020,168,154.5,83.0625
TWN,2021,185,169.25,91.5
TWN,2022,207,189.0,101.1875
TWN,2023,234,213.0,112.6875
TWN,2024,261,237.0,124.1875
TWN,2025,288,261.0,135.6875
TWN,2026,315,285.0,147.1875
TWN,2027,342,309.0,158.6875
TWN,2028,369,333.0,170.1875
TWN,2029,396,357.0,181.6875
TWN,2030,423,381.0,193.1875
TZA,1971,1,0.25,0.1875
TZA,1972,2,0.5,0.375
TZA,1973,3,0.75,0.5625
TZA,1974,4,1.0,0.75
TZA,1975,5,1.25,0.9375
TZA,1976,6,1.5,1.125
TZA,1977,7,1.75,1.3125
TZA,1978,8,2.0,1.5
TZA,1979,9,2.25,1.6875
TZA,1980,10,2.5,1.875
TZA,1981,11,2.75,2.0625
TZA,1982,12,3.0,2.25
TZA,1983,13,3.25,2.4375
TZA,1984,14,3.5,2.625
TZA,1985,15,3.75,2.8125
TZA,1986,16,4.0,3.0
TZA,1987,17,4.25,3.1875
TZA,1988,18,4.5,3.375
TZA,1989,20,5.75,4.3125
TZA,1990,22,7.0,5.25
TZA,1991,24,8.25,6.1875
TZA,1992,26,9.5,7.125
TZA,1993,28,10.75,8.0625
TZA,1994,30,12.0,9.0
TZA,1995,32,13.25,9.9375
TZA,1996,34,14.5,10.875
TZA,1997,36,15.75,11.8125
TZA,1998,38,17.0,12.75
TZA,1999,40,18.25,13.6875
TZA,2000,44,21.5,15.625
TZA,2001,48,24.75,17.5625
TZA,2002,52,28.0,19.5
TZA,2003,56,31.25,21.4375
TZA,2004,60,34.5,23.375
TZA,2005,65,38.75,25.5625
TZA,2006,70,43.0,27.75
TZA,2007,76,48.25,30.6875
TZA,2008,83,54.5,34.625
TZA,2009,91,61.75,39.3125
TZA,2010,101,71.0,45.0
TZA,2011,111,80.25,50.6875
TZA,2012,121,89.5,56.375
TZA,2013,132,99.75,62.3125
TZA,2014,143,110.0,68.25
TZA,2015,154,120.25,74.1875
TZA,2016,165,130.5,80.125
TZA,2017,176,140.75,86.0625
TZA,2018,187,151.0,92.0
TZA,2019,200,161.75,98.375
TZA,2020,213,172.5,104.75
TZA,2021,228,185.25,111.625
TZA,2022,244,199.0,119.25
TZA,2023,260,212.75,126.875
TZA,2024,276,226.5,134.5
TZA,2025,292,240.25,142.125
TZA,2026,308,254.0,149.75
TZA,2027,324,267.75,157.375
TZA,2028,340,281.5,165.0
TZA,2029,356,295.25,172.625
TZA,2030,372,309.0,180.25
UGA,1971,1,0.25,0.1875
UGA,1972,2,0.5,0.375
UGA,1973,3,0.75,0.5625
UGA,1974,4,1.0,0.75
UGA,1975,5,1.25,0.9375
UGA,1976,6,1.5,1.125
UGA,1977,7,1.75,1.3125
UGA,1978,8,2.0,1.5
UGA,1979,9,2.25,1.6875
UGA,1980,10,2.5,1.875
UGA,1981,11,2.75,2.0625
UGA,1982,12,3.0,2.25
UGA,1983,13,3.25,2.4375
UGA,1984,14,3.5,2.625
UGA,1985,15,3.75,2.8125
UGA,1986,16,4.0,3.0
UGA,1987,17,4.25,3.1875
UGA,1988,18,4.5,3.375
