iso_alpha_3,income_group,year,total_emissions
TUR,Upper middle income,2000,260.883267967
TUR,Upper middle income,2001,236.097110589
TUR,Upper middle income,2002,234.421732688
TUR,Upper middle income,2003,246.123371773
TUR,Upper middle income,2004,250.952233522
TUR,Upper middle income,2005,261.58240215899997
TUR,Upper middle income,2006,297.192850153
TUR,Upper middle income,2007,326.997957681
TUR,Upper middle income,2008,330.138847316
TUR,Upper middle income,2009,334.62202717499997
TUR,Upper middle income,2010,351.037673116
TUR,Upper middle income,2011,371.818305361
TUR,Upper middle income,2012,406.703263436
TUR,Upper middle income,2013,401.828581325
TUR,Upper middle income,2014,428.27362496399996
TUR,Upper middle income,2015,423.893184212
TUR,Upper middle income,2016,455.041325561
TUR,Upper middle income,2017,497.180884753
TUR,Upper middle income,2018,508.96723422199995
TUR,Upper middle income,2019,508.893823925
TUR,Upper middle income,2020,556.894939055
TUR,Upper middle income,2021,609.193905335
TUR,Upper middle income,2022,629.920131027
TWN,High income,2000,248.864512026
TWN,High income,2001,258.279183292
TWN,High income,2002,313.446446191
TWN,High income,2003,324.962544231
TWN,High income,2004,338.202984481
TWN,High income,2005,332.017975604
TWN,High income,2006,321.781349527
TWN,High income,2007,331.115692972
TWN,High income,2008,314.331588297
TWN,High income,2009,296.85043116099996
TWN,High income,2010,302.811613402
TWN,High income,2011,308.35916317799996
TWN,High income,2012,301.593771878
TWN,High income,2013,307.094547928
TWN,High income,2014,313.031875104
TWN,High income,2015,310.18114918
TWN,High income,2016,313.915909467
TWN,High income,2017,319.20227981200003
TWN,High income,2018,317.822553217
TWN,High income,2019,307.67191525100003
TWN,High income,2020,305.381153235
TWN,High income,2021,320.395757767
TWN,High income,2022,307.560355887
TZA,Lower middle income,2000,119.18744395499999
TZA,Lower middle income,2001,119.988141633
TZA,Lower middle income,2002,122.08363241800001
TZA,Lower middle income,2003,123.894904502
TZA,Lower middle income,2004,125.45097718599999
TZA,Lower middle income,2005,127.578176724
TZA,Lower middle income,2006,129.118998516
TZA,Lower middle income,2007,129.373422331
TZA,Lower middle income,2008,131.78261483699998
TZA,Lower middle income,2009,132.531596529
TZA,Lower middle income,2010,135.81089171
TZA,Lower middle income,2011,140.279218588
TZA,Lower middle income,2012,143.204445464
TZA,Lower middle income,2013,147.86287026399998
TZA,Lower middle income,2014,149.313670177
TZA,Lower middle income,2015,152.08157921499998
TZA,Lower middle income,2016,152.889047731
TZA,Lower middle income,2017,154.191405788
TZA,Lower middle income,2018,155.810310985
TZA,Lower middle income,2019,160.378471671
TZA,Lower middle income,2020,161.77543056
TZA,Lower middle income,2021,164.75102515700002
TZA,Lower middle income,2022,166.007912933
UGA,Low income,2000,52.80335997
UGA,Low income,2001,53.494043053
UGA,Low income,2002,54.476572584
UGA,Low income,2003,55.466691411
UGA,Low income,2004,56.211354869
UGA,Low income,2005,57.496054848
UGA,Low income,2006,60.975015170999995
UGA,Low income,2007,64.770951717
UGA,Low income,2008,74.802567857
UGA,Low income,2009,78.450268068
UGA,Low income,2010,81.900961623
UGA,Low income,2011,85.69913711699999
UGA,Low income,2012,89.016449306
UGA,Low income,2013,92.68151686
UGA,Low income,2014,96.805500661
UGA,Low income,2015,101.27398313399999
UGA,Low income,2016,98.696463091
UGA,Low income,2017,99.92247122
UGA,Low income,2018,102.420961696
UGA,Low income,2019,105.26783417600001
UGA,Low income,2020,106.92462503499999
UGA,Low income,2021,108.544514582
UGA,Low income,2022,109.490378289
UKR,Lower middle income,2000,424.69598237
UKR,Lower middle income,2001,429.41543538999997
UKR,Lower middle income,2002,435.218419191
UKR,Lower middle income,2003,461.39484700599996
UKR,Lower middle income,2004,446.38629815499996
UKR,Lower middle income,2005,434.577603769
UKR,Lower middle income,2006,431.025741667
UKR,Lower middle income,2007,440.515965122
UKR,Lower middle income,2008,441.171056494
UKR,Lower middle income,2009,370.48012027
UKR,Lower middle income,2010,386.636404831
UKR,Lower middle income,2011,431.83374631699996
UKR,Lower middle income,2012,419.56625617599997
UKR,Lower middle income,2013,424.600386218
UKR,Lower middle income,2014,376.701473401
UKR,Lower middle income,2015,320.504261931
UKR,Lower middle income,2016,331.490377396
UKR,Lower middle income,2017,295.347893699
UKR,Lower middle income,2018,321.79518992699997
UKR,Lower middle income,2019,309.699341545
UKR,Lower middle income,2020,272.201767095
UKR,Lower middle income,2021,257.819962604
UKR,Lower middle income,2022,206.346482896
URY,High income,2000,22.354900678
URY,High income,2001,21.467829680999998
URY,High income,2002,21.729536329000002
URY,High income,2003,22.733591979
URY,High income,2004,24.863681002
URY,High income,2005,25.303070629
URY,High income,2006,27.59962621
URY,High income,2007,27.393514399
URY,High income,2008,32.315128048000005
URY,High income,2009,31.693537404
URY,High income,2010,28.682532102
URY,High income,2011,26.587504051
URY,High income,2012,23.8391262957
URY,High income,2013,23.842206393
URY,High income,2014,25.492745017999997
URY,High income,2015,27.432737206
URY,High income,2016,28.901049161999996
URY,High income,2017,29.178889587999997
URY,High income,2018,28.813008722
URY,High income,2019,29.382694625999996
URY,High income,2020,28.925522772
URY,High income,2021,29.982781011
URY,High income,2022,29.994754463999996
USA,High income,2000,6318.595153362
USA,High income,2001,6237.645614033
USA,High income,2002,6102.809991669001
USA,High income,2003,6142.901629048
USA,High income,2004,6313.734481475
USA,High income,2005,6263.301581221
USA,High income,2006,6128.314182088
USA,High income,2007,6260.8152135010005
USA,High income,2008,6097.665275045
USA,High income,2009,5660.006974074
USA,High income,2010,5887.713258963
USA,High income,2011,5641.738207661
USA,High income,2012,5396.609401872
USA,High income,2013,5570.715405418
USA,High income,2014,5588.349358708
USA,High income,2015,5532.33327424
USA,High income,2016,5297.73975485
USA,High income,2017,5276.747015606001
USA,High income,2018,5471.292926478
USA,High income,2019,5384.927703417
USA,High income,2020,4795.789697721
USA,High income,2021,5103.402695674
USA,High income,2022,5197.408784483
UZB,Lower middle income,2000,175.515769035
UZB,Lower middle income,2001,180.702763584
UZB,Lower middle income,2002,191.423036175
UZB,Lower middle income,2003,179.20236202499999
UZB,Lower middle income,2004,181.07084232
UZB,Lower middle income,2005,181.867740831
UZB,Lower middle income,2006,193.923668238
UZB,Lower middle income,2007,187.442897608
UZB,Lower middle income,2008,199.128667695
UZB,Lower middle income,2009,180.26356644100002
UZB,Lower middle income,2010,194.96846681600002
UZB,Lower middle income,2011,199.46811040400002
UZB,Lower middle income,2012,189.170832693
UZB,Lower middle income,2013,189.073397026
UZB,Lower middle income,2014,178.719387265
UZB,Lower middle income,2015,175.663165298
UZB,Lower middle income,2016,187.37304520700002
UZB,Lower middle income,2017,194.339154307
UZB,Lower middle income,2018,204.488076851
UZB,Lower middle income,2019,210.326382198
UZB,Lower middle income,2020,203.181221991
UZB,Lower middle income,2021,212.917446971
UZB,Lower middle income,2022,218.525653971
VCT,Upper middle income,2000,0.0532856402254
VCT,Upper middle income,2001,0.0589023844201
VCT,Upper middle income,2002,0.063425526421
VCT,Upper middle income,2003,0.06614600483329999
VCT,Upper middle income,2004,0.07013945529230001
VCT,Upper middle income,2005,0.0722243518447
VCT,Upper middle income,2006,0.07837722909860001
VCT,Upper middle income,2007,0.0859297242963
VCT,Upper middle income,2008,0.0897003321037
VCT,Upper middle income,2009,0.1317165330352
VCT,Upper middle income,2010,0.1063470298031
VCT,Upper middle income,2011,0.0819981756738
VCT,Upper middle income,2012,0.10217719565618
VCT,Upper middle income,2013,0.0992132045
VCT,Upper middle income,2014,0.10567634235000001
VCT,Upper middle income,2015,0.10400484024000001
VCT,Upper middle income,2016,0.10881970834
VCT,Upper middle income,2017,0.11528382513
VCT,Upper middle income,2018,0.11622310364999999
VCT,Upper middle income,2019,0.11274438028000001
VCT,Upper middle income,2020,0.09792576603
VCT,Upper middle income,2021,0.09545854794
VCT,Upper middle income,2022,0.09896774293
VGB,High income,2000,0.0312151400314
VGB,High income,2001,0.032104375679099996
VGB,High income,2002,0.034858408011699996
VGB,High income,2003,0.0384806391079
VGB,High income,2004,0.0399970299581
VGB,High income,2005,0.0417494307719
VGB,High income,2006,0.048247046455800004
VGB,High income,2007,0.0529007081558
VGB,High income,2008,0.0590311994863
VGB,High income,2009,0.0675021277623
VGB,High income,2010,0.0748992767057
VGB,High income,2011,0.061441428241400003
VGB,High income,2012,0.06530777634035001
VGB,High income,2013,0.07701935707
VGB,High income,2014,0.07928110772000001
VGB,High income,2015,0.07791608951000001
VGB,High income,2016,0.08268194700999999
VGB,High income,2017,0.07164648389
VGB,High income,2018,0.09652043067999999
VGB,High income,2019,0.08667725846999999
VGB,High income,2020,0.075005902
VGB,High income,2021,0.072827956
VGB,High income,2022,0.0753775802
VNM,Lower middle income,2000,135.450350526
VNM,Lower middle income,2001,140.430294451
VNM,Lower middle income,2002,155.380630935
VNM,Lower middle income,2003,164.173492713
VNM,Lower middle income,2004,187.82115521
VNM,Lower middle income,2005,200.435020912
VNM,Lower middle income,2006,207.04893391599998
VNM,Lower middle income,2007,221.00599472
VNM,Lower middle income,2008,232.34278511899998
VNM,Lower middle income,2009,252.127326242
VNM,Lower middle income,2010,269.397995069
VNM,Lower middle income,2011,271.53671357
VNM,Lower middle income,2012,271.503290595
VNM,Lower middle income,2013,280.496844881
VNM,Lower middle income,2014,296.829070151
VNM,Lower middle income,2015,318.594057965
VNM,Lower middle income,2016,340.292544536
VNM,Lower middle income,2017,346.875777627
VNM,Lower middle income,2018,402.449276569
VNM,Lower middle income,2019,454.297870311
VNM,Lower middle income,2020,459.988936348
VNM,Lower middle income,2021,457.25969632799996
VNM,Lower middle income,2022,449.69256725
VUT,Lower middle income,2000,-6.46719870853
VUT,Lower middle income,2001,-6.47807185467
VUT,Lower middle income,2002,-6.48028720048
VUT,Lower middle income,2003,-6.4479037303
VUT,Lower middle income,2004,-6.467092044436822
VUT,Lower middle income,2005,-6.45728773455212
VUT,Lower middle income,2006,-6.45740324166326
VUT,Lower middle income,2007,-6.3335246791483195
VUT,Lower middle income,2008,-6.32880909278941
VUT,Lower middle income,2009,-6.34045662254381
VUT,Lower middle income,2010,-6.31931661807349
VUT,Lower middle income,2011,-6.199135717046301
VUT,Lower middle income,2012,-6.2302840594985005
VUT,Lower middle income,2013,-6.22683551717209
VUT,Lower middle income,2014,-6.19901436608939
VUT,Lower middle income,2015,-6.266124718081921
VUT,Lower middle income,2016,-6.33886948431486
VUT,Lower middle income,2017,-6.2991527449620905
VUT,Lower middle income,2018,-6.2439971362806
VUT,Lower middle income,2019,-6.267667362674921
VUT,Lower middle income,2020,-6.32629037926771
VUT,Lower middle income,2021,-6.33826201298487
VUT,Lower middle income,2022,-6.35108064986659
WSM,Lower middle income,2000,-0.7519567407399999
WSM,Lower middle income,2001,-0.6713550988499999
WSM,Lower middle income,2002,-0.6102884285299999
WSM,Lower middle income,2003,-0.5461895197100001
WSM,Lower middle income,2004,-0.49252377017121796
WSM,Lower middle income,2005,-0.42816410381138
WSM,Lower middle income,2006,-0.37202758320017
WSM,Lower middle income,2007,-0.31639862564999
WSM,Lower middle income,2008,-0.31208552936246
WSM,Lower middle income,2009,-0.29297276228966
WSM,Lower middle income,2010,-0.26879514161693
WSM,Lower middle income,2011,-0.25519125420910005
WSM,Lower middle income,2012,-0.25050315476475005
WSM,Lower middle income,2013,-0.23800354933002998
WSM,Lower middle income,2014,-0.22896344804761004
WSM,Lower middle income,2015,-0.16809903540869997
WSM,Lower middle income,2016,-0.1610075308601
WSM,Lower middle income,2017,-0.1642962431503
WSM,Lower middle income,2018,-0.16632242638918004
WSM,Lower middle income,2019,-0.15867801688429994
WSM,Lower middle income,2020,-0.21425375375470002
WSM,Lower middle income,2021,-0.2089952238439
WSM,Lower middle income,2022,-0.20857590406220006
YEM,Low income,2000,31.351848744999998
YEM,Low income,2001,32.381010468999996
YEM,Low income,2002,32.772007214
YEM,Low income,2003,38.049365234
YEM,Low income,2004,39.144876838
YEM,Low income,2005,43.491664457
YEM,Low income,2006,48.157100760999995
YEM,Low income,2007,50.544856861999996
YEM,Low income,2008,50.000079601
YEM,Low income,2009,53.577060317
YEM,Low income,2010,54.809000497999996
YEM,Low income,2011,50.357675463
YEM,Low income,2012,47.101221784
YEM,Low income,2013,56.370099252
YEM,Low income,2014,55.058022746999995
YEM,Low income,2015,33.180268081
YEM,Low income,2016,28.310868515
YEM,Low income,2017,29.920064011999997
YEM,Low income,2018,32.966294818
YEM,Low income,2019,34.724257508
YEM,Low income,2020,33.761246735
YEM,Low income,2021,35.099768708
YEM,Low income,2022,36.119043126
ZAF,Upper middle income,2000,444.49286158
ZAF,Upper middle income,2001,461.0268812278
ZAF,Upper middle income,2002,470.1742927869
ZAF,Upper middle income,2003,491.1648590176
ZAF,Upper middle income,2004,529.511122997
ZAF,Upper middle income,2005,555.280469311
ZAF,Upper middle income,2006,556.069850023
ZAF,Upper middle income,2007,574.755785555
ZAF,Upper middle income,2008,610.615427774
ZAF,Upper middle income,2009,565.28879346
ZAF,Upper middle income,2010,576.807046295
ZAF,Upper middle income,2011,557.191705136
ZAF,Upper middle income,2012,577.2292118070001
ZAF,Upper middle income,2013,581.802145557
ZAF,Upper middle income,2014,597.4677734759999
ZAF,Upper middle income,2015,566.254455956
ZAF,Upper middle income,2016,556.663311099
ZAF,Upper middle income,2017,571.463156366
ZAF,Upper middle income,2018,574.4739999750001
ZAF,Upper middle income,2019,579.816670038
ZAF,Upper middle income,2020,520.138928693
ZAF,Upper middle income,2021,517.144571932
ZAF,Upper middle income,2022,503.19370556200005
ZMB,Lower middle income,2000,40.95205539890001
ZMB,Lower middle income,2001,43.7598595141
ZMB,Lower middle income,2002,45.9958382179
ZMB,Lower middle income,2003,48.62621545949999
ZMB,Lower middle income,2004,51.194013722099996
ZMB,Lower middle income,2005,46.324876568299985
ZMB,Lower middle income,2006,49.0313139176
ZMB,Lower middle income,2007,50.854358024
ZMB,Lower middle income,2008,53.41360995849999
ZMB,Lower middle income,2009,57.605647911400006
ZMB,Lower middle income,2010,61.0343175225
ZMB,Lower middle income,2011,61.52380023940002
ZMB,Lower middle income,2012,65.52631922319999
ZMB,Lower middle income,2013,67.4201475032
ZMB,Lower middle income,2014,69.40854572719999
ZMB,Lower middle income,2015,71.3308957822
ZMB,Lower middle income,2016,72.6665974202
ZMB,Lower middle income,2017,74.3330039772
ZMB,Lower middle income,2018,75.5151134242
ZMB,Lower middle income,2019,75.73662290419999
ZMB,Lower middle income,2020,76.0450103472
ZMB,Lower middle income,2021,76.7759851802
ZMB,Lower middle income,2022,77.42158794219999
ZWE,Lower middle income,2000,30.652823882
ZWE,Lower middle income,2001,32.770845888
ZWE,Lower middle income,2002,32.105578343000005
ZWE,Lower middle income,2003,30.808830657
ZWE,Lower middle income,2004,31.923534937
ZWE,Lower middle income,2005,35.172458035000005
ZWE,Lower middle income,2006,36.050624659
ZWE,Lower middle income,2007,38.013254093
ZWE,Lower middle income,2008,37.377272267
ZWE,Lower middle income,2009,40.013556125
ZWE,Lower middle income,2010,45.149580389
ZWE,Lower middle income,2011,47.688820647
ZWE,Lower middle income,2012,48.541576804
ZWE,Lower middle income,2013,49.164366971
ZWE,Lower middle income,2014,46.928307581
ZWE,Lower middle income,2015,47.8467027
